Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2017-02-27,0.0390825,0.0393329,0.0390483,0.0391776
2017-02-28,0.0391768,0.0393267,0.0391235,0.0391359
2017-03-01,0.0391281,0.0391725,0.0389193,0.0390259
2017-03-02,0.0390508,0.0390565,0.0388402,0.0388824
2017-03-03,0.0388872,0.0392788,0.038865,0.0392788
2017-03-06,0.0392514,0.0393589,0.0391348,0.0391537
2017-03-07,0.0391533,0.0392326,0.0390804,0.0391083
2017-03-08,0.0390886,0.0391343,0.0389895,0.0390113
2017-03-09,0.0390101,0.0392702,0.0389517,0.0391402
2017-03-10,0.0391405,0.0395881,0.0391232,0.0395576
2017-03-13,0.0395105,0.0396336,0.0394176,0.0394302
2017-03-14,0.0394196,0.0394491,0.0392294,0.0392576
2017-03-15,0.0392588,0.039733,0.0392576,0.0397302
2017-03-16,0.0397167,0.0398708,0.0396197,0.0398695
2017-03-17,0.0398667,0.0399074,0.0397043,0.0397453
2017-03-20,0.0397565,0.0398762,0.0396877,0.0397433
2017-03-21,0.0397238,0.0400307,0.0396655,0.0399899
2017-03-22,0.0400195,0.0400378,0.039878,0.0399399
2017-03-23,0.0399462,0.0399778,0.0398551,0.039896
2017-03-24,0.0398963,0.0400301,0.0398222,0.0399744
2017-03-27,0.0400994,0.0403494,0.0400628,0.040208
2017-03-28,0.0402042,0.0402327,0.0398579,0.0400013
2017-03-29,0.0400126,0.0400641,0.0397535,0.0398097
2017-03-30,0.0398416,0.0398556,0.0393164,0.0393191
2017-03-31,0.03936,0.0395953,0.0391905,0.0394772
2017-04-03,0.0394656,0.0395382,0.039342,0.0394541
2017-04-04,0.0394275,0.039482,0.0392995,0.0394779
2017-04-05,0.0394748,0.0395113,0.0393468,0.0394292
2017-04-06,0.039447,0.0401337,0.0393377,0.039988
2017-04-07,0.0399762,0.0400869,0.0398141,0.0398646
2017-04-10,0.0398073,0.0399629,0.0397636,0.0398026
2017-04-11,0.0398024,0.039917,0.0396211,0.0397619
2017-04-12,0.0397557,0.0399669,0.0396723,0.0399436
2017-04-13,0.0399522,0.0400043,0.0397518,0.0397746
2017-04-14,0.039779,0.0398516,0.0397464,0.0397676
2017-04-17,0.0397262,0.0400487,0.0397049,0.0399366
2017-04-18,0.0399152,0.0401011,0.039729,0.040054
2017-04-19,0.0400453,0.0400884,0.0398254,0.0398384
2017-04-20,0.0398384,0.0400413,0.0398043,0.0398438
2017-04-21,0.0398532,0.0398734,0.0396272,0.0397698
2017-04-24,0.040589,0.0406047,0.0402842,0.0404973
2017-04-25,0.0404891,0.0407819,0.040438,0.040713
2017-04-26,0.0407037,0.0407468,0.0403286,0.040539
2017-04-27,0.0405402,0.0406057,0.0401784,0.0402251
2017-04-28,0.0402199,0.0406171,0.0401692,0.0405716
2017-05-02,0.0406141,0.0406686,0.0404786,0.0406177
2017-05-03,0.0405979,0.0408448,0.0405485,0.0406901
2017-05-04,0.040706,0.0409786,0.0406261,0.0409428
2017-05-05,0.0409239,0.0411607,0.0408485,0.0411215
2017-05-08,0.0411389,0.0412574,0.0409045,0.0409685
2017-05-09,0.0409485,0.0409957,0.0407692,0.040835
2017-05-10,0.0408402,0.040971,0.0407163,0.0408919
2017-05-11,0.040906,0.0409833,0.040777,0.0408697
2017-05-12,0.0408857,0.0411541,0.0408385,0.0411541
2017-05-15,0.0411589,0.0415069,0.041126,0.041485
2017-05-16,0.0414884,0.0420982,0.0414872,0.0420399
2017-05-17,0.0420136,0.042166,0.0418673,0.0421106
2017-05-18,0.0421262,0.042145,0.041575,0.041773
2017-05-19,0.0417315,0.0423227,0.0417315,0.0422803
2017-05-22,0.042219,0.0424618,0.0421409,0.0423772
2017-05-23,0.0423853,0.0425163,0.0422492,0.0422972
2017-05-24,0.0423069,0.0423865,0.0421592,0.0423865
2017-05-25,0.0423864,0.0425508,0.0423592,0.0424272
2017-05-26,0.042398,0.0425315,0.0421704,0.0422117
2017-05-29,0.042261,0.0423395,0.0421061,0.0421086
